ID_T,ID_C_T,RANK_T,PRIZE_T,LATITUDE_T,LONGITUDE_T,TYPE_T_1,TYPE_T_2,TYPE_T_3,TYPE_T_4,TYPE_T_5,TYPE_T_6
6899,2,1,2406.941653260699,43.55,12.28,0,1,0,0,0,0
6900,1,1,2406.941653260699,49.16,-123.07,1,0,0,0,0,0
6901,1,1,2406.941653260699,-22.44,-45.35,1,0,0,0,0,0
6902,2,1,2406.941653260699,45.59,12.42,0,1,0,0,0,0
6903,1,1,2406.941653260699,42.06,-75.55,1,0,0,0,0,0
6904,1,1,2406.941653260699,41.01,28.58,1,0,0,0,0,0
6905,1,1,2406.941653260699,-15.46,-47.55,1,0,0,0,0,0
6906,2,1,2406.941653260699,39.4,66.48,0,1,0,0,0,0
6907,2,1,2406.941653260699,42.14,-8.43,0,1,0,0,0,0
6908,2,1,2406.941653260699,41.17,16.26,0,1,0,0,0,0
6909,2,1,2406.941653260699,46.12,6.09,0,1,0,0,0,0
6910,1,1,2406.941653260699,41.03,74.49,1,0,0,0,0,0
6911,2,1,2406.941653260699,43.19,-1.59,0,1,0,0,0,0
6912,2,1,2406.941653260699,45.21,10.08,0,1,0,0,0,0
6913,1,1,2406.941653260699,51.1,71.26,1,0,0,0,0,0
6914,2,1,2406.941653260699,45.39,25.37,0,1,0,0,0,0
6915,2,1,2406.941653260699,45.47,9.05,0,1,0,0,0,0
6916,2,1,2406.941653260699,48.28,8.25,0,1,0,0,0,0
6917,1,5,2406.941653260699,53.54,27.34,1,0,0,0,0,0
6918,2,5,2406.941653260699,-12.03,-77.03,0,1,0,0,0,0
6919,1,5,2406.941653260699,13.5,100.29,1,0,0,0,0,0
6920,1,5,2406.941653260699,37.52,127.43,1,0,0,0,0,0
6921,2,5,2406.941653260699,44.52,15.14,0,1,0,0,0,0
6922,2,5,2406.941653260699,42.09,24.45,0,1,0,0,0,0
6923,2,5,2406.941653260699,60.27,22.02,0,1,0,0,0,0
6924,1,5,2406.941653260699,35.1,33.22,1,0,0,0,0,0
6925,2,5,2406.941653260699,30.03,31.15,0,1,0,0,0,0
6926,2,5,2406.941653260699,47.36,19.22,0,1,0,0,0,0
6927,2,5,2406.941653260699,55.51,12.17,0,1,0,0,0,0
6928,2,5,2406.941653260699,35.43,-0.43,0,1,0,0,0,0
6929,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6930,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
6931,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6932,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6933,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6934,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
6935,5,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,0,0,1,0
6936,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6937,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6938,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6939,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6940,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6941,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6942,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
6943,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6944,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
6945,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6946,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6947,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6948,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6949,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6950,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6951,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6952,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
6953,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6954,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6955,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6956,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
6957,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6958,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6959,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
6960,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6961,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6962,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6963,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
6964,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6965,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
6966,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6967,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6968,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6969,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6970,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
6971,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
6972,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6973,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6974,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6975,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6976,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6977,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6978,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6979,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6980,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
6981,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6982,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
6983,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6984,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6985,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6986,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6987,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6988,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
6989,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
6990,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
6991,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6992,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6993,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6994,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6995,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6996,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6997,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
6999,1,1,2406.941653260699,44.25,8.57,1,0,0,0,0,0
7000,2,1,2406.941653260699,52.08,4.4,0,1,0,0,0,0
7002,2,1,2406.941653260699,37.23,-5.59,0,1,0,0,0,0
7003,1,1,2406.941653260699,45.4,2.26,1,0,0,0,0,0
7004,2,1,2406.941653260699,53.24,14.32,0,1,0,0,0,0
7005,2,1,2406.941653260699,3.27,-76.31,0,1,0,0,0,0
7006,2,1,2406.941653260699,44.46,17.11,0,1,0,0,0,0
7007,2,1,2406.941653260699,42.47,12.24,0,1,0,0,0,0
7008,1,1,2406.941653260699,36.09,-96.0,1,0,0,0,0,0
7009,2,1,2406.941653260699,4.36,-74.05,0,1,0,0,0,0
7010,2,1,2406.941653260699,48.23,17.35,0,1,0,0,0,0
7011,2,1,2406.941653260699,46.03,14.31,0,1,0,0,0,0
7012,2,1,2406.941653260699,38.07,13.22,0,1,0,0,0,0
7013,2,1,2406.941653260699,-34.36,-58.27,0,1,0,0,0,0
7014,2,1,2406.941653260699,40.51,14.17,0,1,0,0,0,0
7015,2,1,2406.941653260699,-0.13,-78.3,0,1,0,0,0,0
7016,3,1,2406.941653260699,50.27,3.56,0,0,1,0,0,0
7017,2,1,2406.941653260699,-34.53,-56.11,0,1,0,0,0,0
7018,1,1,2406.941653260699,38.35,-121.3,1,0,0,0,0,0
7019,2,1,2406.941653260699,41.07,1.15,0,1,0,0,0,0
7020,1,1,2406.941653260699,41.2,69.18,1,0,0,0,0,0
7021,2,1,2406.941653260699,-25.16,-57.4,0,1,0,0,0,0
7022,3,1,2406.941653260699,48.05,-1.41,0,0,1,0,0,0
7024,3,1,2406.941653260699,55.31,9.29,0,0,1,0,0,0
7025,1,1,2406.941653260699,37.52,-122.27,1,0,0,0,0,0
7026,3,1,2406.941653260699,47.55,1.54,0,0,1,0,0,0
7027,2,1,2406.941653260699,-33.27,-70.4,0,1,0,0,0,0
7028,1,1,2406.941653260699,34.09,-118.38,1,0,0,0,0,0
7029,2,1,2406.941653260699,-27.35,-48.32,0,1,0,0,0,0
7030,1,1,2406.941653260699,37.33,126.58,1,0,0,0,0,0
7031,3,1,2406.941653260699,51.1,71.26,0,0,1,0,0,0
7032,1,1,2406.941653260699,37.52,127.43,1,0,0,0,0,0
7033,2,1,2406.941653260699,6.15,-75.35,0,1,0,0,0,0
7034,3,1,2406.941653260699,38.02,-78.29,0,0,1,0,0,0
7035,4,1,2406.941653260699,49.58,11.21,0,0,0,1,0,0
7036,4,1,2406.941653260699,50.47,6.05,0,0,0,1,0,0
7037,3,1,2406.941653260699,35.58,-83.55,0,0,1,0,0,0
7038,4,1,2406.941653260699,49.12,-2.37,0,0,0,1,0,0
7039,3,1,2406.941653260699,48.09,17.07,0,0,1,0,0,0
7040,3,1,2406.941653260699,40.07,-88.15,0,0,1,0,0,0
7041,2,1,2406.941653260699,-2.1,-79.5,0,1,0,0,0,0
7042,2,1,2406.941653260699,21.05,-86.46,0,1,0,0,0,0
7043,1,1,2406.941653260699,19.03,-98.1,1,0,0,0,0,0
7044,4,1,2406.941653260699,60.1,24.58,0,0,0,1,0,0
7045,1,1,2406.941653260699,19.03,-98.1,1,0,0,0,0,0
7046,4,1,2406.941653260699,34.12,131.04,0,0,0,1,0,0
7047,3,1,2406.941653260699,47.45,13.04,0,0,1,0,0,0
7048,4,1,2406.941653260699,61.0,69.06,0,0,0,1,0,0
7049,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
7050,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7051,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7052,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7053,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
7054,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
7055,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7056,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7057,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7058,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7059,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7060,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7061,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7062,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
7063,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
7064,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7065,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
7066,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
7067,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7068,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7069,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7070,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7071,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7072,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
7073,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
7074,2,1,2406.941653260699,44.25,8.57,0,1,0,0,0,0
7075,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7076,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
7077,3,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,1,0,0,0
7078,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
7079,3,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,1,0,0,0
7080,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
7081,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7082,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7083,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7084,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7085,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
7086,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
7087,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
7088,2,5,2406.941653260699,45.13,13.37,0,1,0,0,0,0
7089,2,5,2406.941653260699,37.59,-1.07,0,1,0,0,0,0
7090,2,5,2406.941653260699,34.1,70.45,0,1,0,0,0,0
7091,2,5,2406.941653260699,50.25,4.26,0,1,0,0,0,0
7092,2,5,2406.941653260699,0.02,-6.32,0,1,0,0,0,0
7093,2,5,2406.941653260699,50.51,5.41,0,1,0,0,0,0
7094,3,5,2406.941653260699,-26.15,28.08,0,0,1,0,0,0
7095,3,5,2406.941653260699,44.5,20.3,0,0,1,0,0,0
7096,3,5,2406.941653260699,56.03,12.42,0,0,1,0,0,0
7097,2,5,2406.941653260699,44.25,8.57,0,1,0,0,0,0
7098,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7099,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
7100,3,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,1,0,0,0
7101,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
7102,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7103,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
7104,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7105,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7106,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7107,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
7108,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
7109,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
7110,3,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,1,0,0,0
7111,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7112,3,2,2406.941653260699,3.1,101.42,0,0,1,0,0,0
7113,2,5,2406.941653260699,-12.03,-77.03,0,1,0,0,0,0
7114,3,5,2406.941653260699,30.45,120.44,0,0,1,0,0,0
7115,3,5,2406.941653260699,48.09,17.07,0,0,1,0,0,0
7116,3,5,2406.941653260699,53.25,2.55,0,0,1,0,0,0
7117,2,5,2406.941653260699,18.28,-69.54,0,1,0,0,0,0
7118,2,5,2406.941653260699,14.35,121.0,0,1,0,0,0,0
7119,4,5,2406.941653260699,56.58,23.42,0,0,0,1,0,0
7120,4,5,2406.941653260699,60.23,23.08,0,0,0,1,0,0
7121,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
7122,4,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,0,1,0,0
7123,3,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,1,0,0,0
7124,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
7125,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
7126,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7127,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7128,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7129,3,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,1,0,0,0
7130,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
7131,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7132,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
7133,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
7134,3,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,1,0,0,0
7135,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7136,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7137,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7138,4,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,0,1,0,0
7139,4,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,0,1,0,0
7140,4,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,0,1,0,0
7141,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
7142,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
7143,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
7144,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7145,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
7146,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
7147,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
7148,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7149,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7150,3,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,1,0,0,0
7151,4,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,0,1,0,0
7152,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7153,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
7154,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
7155,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
7156,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
7157,4,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,0,1,0,0
7158,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7159,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
7160,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
7161,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
7162,3,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,1,0,0,0
7163,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7164,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7165,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7166,3,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,1,0,0,0
7167,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7168,3,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,1,0,0,0
7169,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
7170,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7171,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
7172,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
7173,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
7174,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
7175,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7176,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
7177,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7178,3,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,1,0,0,0
7179,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7180,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7181,3,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,1,0,0,0
7182,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7183,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7184,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7185,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
7186,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
7187,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
7188,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
7189,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7190,3,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,0,1,0,0,0
7191,2,1,2406.941653260699,-23.32,-46.38,0,1,0,0,0,0
7192,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7193,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7194,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7195,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7196,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7197,1,0,2406.941653260699,32.987082490552076,1.9222612200827776,1,0,0,0,0,0
7198,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7199,2,0,2406.941653260699,32.987082490552076,1.9222612200827776,0,1,0,0,0,0
7200,1,2,2406.941653260699,25.17,51.32,1,0,0,0,0,0
7201,1,2,2406.941653260699,13.05,80.17,1,0,0,0,0,0
7202,1,2,2406.941653260699,-27.28,153.02,1,0,0,0,0,0
7203,1,2,2406.941653260699,-33.52,151.13,1,0,0,0,0,0
7204,1,2,2406.941653260699,-36.52,174.46,1,0,0,0,0,0
7205,1,4,2406.941653260699,-37.49,144.58,1,0,0,0,0,0
7206,2,2,2406.941653260699,-33.27,-70.4,0,1,0,0,0,0
7207,3,2,2406.941653260699,45.49,15.58,0,0,1,0,0,0
7208,1,2,2406.941653260699,-26.15,28.08,1,0,0,0,0,0
7209,2,2,2406.941653260699,-12.31,-38.17,0,1,0,0,0,0
7210,3,2,2406.941653260699,51.55,4.29,0,0,1,0,0,0
7211,3,2,2406.941653260699,37.2,-121.54,0,0,1,0,0,0
7212,3,2,2406.941653260699,43.18,5.24,0,0,1,0,0,0
7213,3,2,2406.941653260699,35.09,-90.03,0,0,1,0,0,0
7214,2,2,2406.941653260699,-34.37,-58.27,0,1,0,0,0,0
7215,2,2,2406.941653260699,16.51,-99.55,0,1,0,0,0,0
7216,1,2,2406.941653260699,25.18,55.18,1,0,0,0,0,0
7217,1,2,2406.941653260699,26.28,-80.04,1,0,0,0,0,0
7218,1,3,2406.941653260699,35.4,-117.52,1,0,0,0,0,0
7219,1,3,2406.941653260699,25.46,-80.12,1,0,0,0,0,0
7220,2,2,2406.941653260699,29.46,-95.22,0,1,0,0,0,0
7221,2,2,2406.941653260699,33.39,-7.35,0,1,0,0,0,0
7222,2,3,2406.941653260699,43.45,7.25,0,1,0,0,0,0
7223,2,2,2406.941653260699,41.23,2.11,0,1,0,0,0,0
7224,2,3,2406.941653260699,41.54,12.29,0,1,0,0,0,0
7225,2,2,2406.941653260699,38.42,-9.23,0,1,0,0,0,0
7226,2,2,2406.941653260699,44.5,20.3,0,1,0,0,0,0
7227,2,2,2406.941653260699,48.08,11.34,0,1,0,0,0,0
7228,2,3,2406.941653260699,40.24,-3.41,0,1,0,0,0,0
7229,2,2,2406.941653260699,43.42,7.15,0,1,0,0,0,0
